LAMMPS (29 Aug 2024 - Update 1)
KOKKOS mode with Kokkos version 4.3.1 is enabled (src/KOKKOS/kokkos.cpp:72)
  will use up to 1 GPU(s) per node
  using 20 OpenMP thread(s) per MPI task
Lattice spacing in x,y,z = 1.6795962 1.6795962 1.6795962
Created orthogonal box = (0 0 0) to (268.73539 268.73539 268.73539)
  1 by 1 by 1 MPI processor grid
Created 16384000 atoms
  using lattice units in orthogonal box = (0 0 0) to (268.73539 268.73539 268.73539)
  create_atoms CPU = 1.543 seconds
atom nlocal : 16384000, nghost : 0, nmax : 16384000
in PairLJCutKokkos::PairLJCutKokkos, addr 0x556abdeab960
set use_relative_coord to: 0
set prec_type to default precision
perform Pair::init()
PairLJCutKokkos init m_cutsq[1][1] = 12.960000
initialize p_fhcut to: -1.000000, fhcut_value to -1.000000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
cut_sq in NPairKokkos : 12.960000
Neighbor list info ...
  update: every = 20 steps, delay = 0 steps, check = no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 3.9
  ghost atom cutoff = 3.9
  binsize = 3.9, bins = 69 69 69
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/kk, perpetual
      attributes: full, newton off, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.005
resize x_rel to 17918936
grow: resize d_neighbors to : 18022400 * 16
resize d_neighbors to : 18022400 * 240
Per MPI rank memory allocation (min/avg/max) = 1.261e+04 | 1.261e+04 | 1.261e+04 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
      1540   0.699355691223435   -5.95662091030996     0                   -4.90758743750273     0.269095845332936  
      1560   0.699294263652603   -5.95652973712077     0                   -4.90758840566417     0.269831657676137  
      1580   0.69913648718066    -5.95629301758213     0                   -4.907588350819       0.270777954766152  
      1600   0.699191409590014   -5.95637451616578     0                   -4.90758746579364     0.27055240777321   
      1620   0.69904887699807    -5.95616118083136     0                   -4.90758792933409     0.271564076856062  
      1640   0.699280931368571   -5.95651120995872     0                   -4.90758987692694     0.27011855099736   
      1660   0.699070060633016   -5.95619408360731     0                   -4.90758905665956     0.271355700166095  
      1680   0.6989936897061     -5.95608056114163     0                   -4.90759009057726     0.271696672180373  
      1700   0.699063266746799   -5.95618475670133     0                   -4.90758992058228     0.271193283347211  
      1720   0.699168320527846   -5.95634353407067     0                   -4.90759111728967     0.270656549949926  
      1740   0.699035468505683   -5.95614383190141     0                   -4.9075906931415      0.271228028659762  
      1760   0.698983176218134   -5.95606577654823     0                   -4.90759107621485     0.271664060712374  
      1780   0.698905177750591   -5.95594855997161     0                   -4.9075908573324      0.272373791693416  
      1800   0.699063835517129   -5.95618717102714     0                   -4.90759148175265     0.271202763658145  
      1820   0.69904492945429    -5.95615892781805     0                   -4.90759159763609     0.271289370435785  
      1840   0.698952907686227   -5.95602055499138     0                   -4.90759125745308     0.271339510573271  
      1860   0.69891950700012    -5.95597143120417     0                   -4.90759223469198     0.27145370382436   
      1880   0.698943556124879   -5.95600813909635     0                   -4.90759286889922     0.271668280878656  
      1900   0.698909291875566   -5.95595772560729     0                   -4.90759385178099     0.272064146389573  
      1920   0.698770148487239   -5.95575006779091     0                   -4.90759490903437     0.272864221139007  
      1940   0.698905442396077   -5.95595369819104     0                   -4.90759559858363     0.272084614881177  
      1960   0.698910794885357   -5.95596148373795     0                   -4.9075953553971      0.272054329500585  
      1980   0.698736258396984   -5.95569968423837     0                   -4.90759536061411     0.272696704554091  
      2000   0.698693027512559   -5.95563540053425     0                   -4.90759592323267     0.273023559515087  
      2020   0.69889591856095    -5.9559403143173      0                   -4.90759650046171     0.272214980433221  
      2040   0.698664650524748   -5.95559323857552     0                   -4.90759632675305     0.273696950710347  
      2060   0.698861402576994   -5.95589112146918     0                   -4.90759908158636     0.27234014390691   
      2080   0.69865431347003    -5.95557822448113     0                   -4.9075968182398      0.273714042700948  
      2100   0.698842723258748   -5.95586300710785     0                   -4.90759898620069     0.272341027716826  
      2120   0.698805235019861   -5.95580712538227     0                   -4.90759933683001     0.272625138940009  
      2140   0.698855489869501   -5.9558837903439      0                   -4.90760061952178     0.272257095464806  
      2160   0.698825569250831   -5.95583820857768     0                   -4.90759991868082     0.27227909621208   
      2180   0.698754479758346   -5.95573288113875     0                   -4.90760122547412     0.272777184054687  
      2200   0.698674330040307   -5.95561207306281     0                   -4.9076006419679      0.273331960908089  
      2220   0.698638623977671   -5.9555596219376      0                   -4.90760174993337     0.273505310881253  
      2240   0.698790831043556   -5.95578835608999     0                   -4.90760217350087     0.272140282748637  
      2260   0.69873404223537    -5.95570321359918     0                   -4.90760221421714     0.272282929267298  
      2280   0.69868357377094    -5.95562908924818     0                   -4.90760379255817     0.272929598298195  
      2300   0.698705698929571   -5.95566274770516     0                   -4.90760426327922     0.272964605120217  
      2320   0.698614936347042   -5.95552629606408     0                   -4.90760395550362     0.273623459010712  
      2340   0.698717228384992   -5.9556809771728      0                   -4.90760519856478     0.273056878409828  
      2360   0.69886047760448    -5.95589449566118     0                   -4.90760384323704     0.27191339802209   
      2380   0.698734500113163   -5.95570733631816     0                   -4.90760565011947     0.272528390315129  
      2400   0.698728533138183   -5.9556994152939      0                   -4.90760667955714     0.272378304217642  
      2420   0.698727239247394   -5.9556975131913      0                   -4.9076067182906      0.272767949472886  
      2440   0.698746186958843   -5.95572452556614     0                   -4.9076053091         0.272229624206172  
      2460   0.698863001290488   -5.95589966277897     0                   -4.90760522482605     0.271608156671128  
      2480   0.69878251917213    -5.95577950043085     0                   -4.9076057856481      0.2718358171031    
      2500   0.69867581578202    -5.95562004391351     0                   -4.90760638420616     0.27248423403966   
      2520   0.698711380419433   -5.95567732308909     0                   -4.90761031642888     0.272859149995178  
      2540   0.698830772641162   -5.95585743129627     0                   -4.9076113363144      0.271933072001733  
      2560   0.698778427986423   -5.95577794677776     0                   -4.9076103687732      0.271903693312313  
      2580   0.698753743742051   -5.95573994440744     0                   -4.90760939276718     0.272221384743035  
      2600   0.698796716249233   -5.95580436124741     0                   -4.90760935085031     0.271728967690057  
      2620   0.698745499293909   -5.95572949262065     0                   -4.90761130765184     0.272443806761574  
      2640   0.69861494308976    -5.95553385322401     0                   -4.90761150254948     0.273185332559384  
      2660   0.698638558368038   -5.95556910610418     0                   -4.90761133251439     0.273103884986236  
      2680   0.698750444725153   -5.95573762793193     0                   -4.90761202481671     0.272169443982129  
      2700   0.698850025829264   -5.95588732395646     0                   -4.9076123491942      0.271487018554847  
      2720   0.698609621316257   -5.9555251159656      0                   -4.90761074795083     0.272914089318821  
      2740   0.698820025149403   -5.95584152147398     0                   -4.90761154772876     0.271185927404457  
      2760   0.698653713019666   -5.95559194168633     0                   -4.90761143612049     0.272327424878655  
      2780   0.698730273424304   -5.95571001134674     0                   -4.90761466518095     0.272391950116891  
      2800   0.698763255056683   -5.95576116771408     0                   -4.90761634910274     0.272001823931593  
      2820   0.698618517537511   -5.95554154654735     0                   -4.90761383420152     0.272836380647247  
      2840   0.698519021269713   -5.9553929954366      0                   -4.90761452748336     0.273595902180013  
      2860   0.698740488871398   -5.95572776355665     0                   -4.90761709422116     0.272079974896212  
      2880   0.698805253066391   -5.95582388695759     0                   -4.90761607133553     0.271149903745796  
      2900   0.698844041377402   -5.95588257855792     0                   -4.9076165804729      0.271241060982786  
      2920   0.698695560475613   -5.95566032998344     0                   -4.90761705323751     0.272703664136212  
      2940   0.698832244799563   -5.95586602668748     0                   -4.90761772346814     0.271845063111574  
      2960   0.69858953810822    -5.95550248760286     0                   -4.90761824439831     0.273120078504859  
      2980   0.698680555896275   -5.95563926545936     0                   -4.90761849558106     0.272635030090235  
      3000   0.698828960204991   -5.95586360174539     0                   -4.9076202254176      0.271525486084388  
      3020   0.69882640264292    -5.95586134336713     0                   -4.90762180338221     0.271382768982504  
      3040   0.698864971531108   -5.95591787852993     0                   -4.90762048521627     0.27122178227958   
      3060   0.698651260043598   -5.95559804815695     0                   -4.90762122205499     0.272953698225712  
      3080   0.698605018790336   -5.95552951413629     0                   -4.90762204990999     0.273276895631909  
      3100   0.698731128823738   -5.95571754923526     0                   -4.9076209199704      0.272169497788144  
      3120   0.698574657855162   -5.95548320343179     0                   -4.90762128060547     0.273208346809247  
      3140   0.698569104162556   -5.95547510216508     0                   -4.90762150987716     0.27345390255437   
      3160   0.698843693844367   -5.95588642624499     0                   -4.90762094945949     0.2711785148583    
      3180   0.698717461718663   -5.9556976677785      0                   -4.90762153917        0.272484219221406  
      3200   0.698718217793385   -5.95570045107243     0                   -4.90762318835192     0.272720753540669  
      3220   0.698600847914638   -5.95552290451468     0                   -4.90762169660154     0.273151581663505  
      3240   0.698877128029396   -5.95593936683665     0                   -4.90762373877667     0.271328749922252  
      3260   0.698814357707857   -5.95584606180551     0                   -4.90762458922209     0.271965442880099  
      3280   0.698581552348866   -5.95549838769684     0                   -4.90762612313059     0.273716480346268  
      3300   0.698643594670926   -5.95559161594337     0                   -4.90762628789972     0.272868677004955  
      3320   0.698669209935615   -5.95563023726296     0                   -4.90762648632461     0.272543299636491  
      3340   0.698706231538089   -5.95568547968061     0                   -4.90762619634194     0.2718789012747    
      3360   0.698583183970944   -5.95550144176364     0                   -4.90762672976443     0.272704574519679  
      3380   0.698835012765278   -5.95587954989609     0                   -4.90762709472843     0.271479950279342  
      3400   0.698848049907759   -5.95590046794572     0                   -4.90762845706554     0.271187661328738  
      3420   0.698888356041194   -5.95596219335888     0                   -4.90762972328223     0.271231683095495  
      3440   0.698654386151264   -5.95561032112442     0                   -4.90762880586124     0.272656174427592  
      3460   0.698970211567921   -5.95608412598796     0                   -4.90762887262871     0.270593087948167  
      3480   0.698751306378149   -5.9557549297741      0                   -4.90762803417947     0.272163514212532  
      3500   0.698789929596778   -5.95581588856041     0                   -4.90763105814138     0.272014261102461  
      3520   0.698699726505805   -5.95568063144984     0                   -4.90763110565901     0.272389136141078  
      3540   0.698829925250968   -5.9558769296923      0                   -4.90763210579564     0.271404316676108  
      3560   0.698642488571382   -5.95559504470837     0                   -4.90763137581393     0.272451299976929  
      3580   0.698822762254707   -5.95586669499751     0                   -4.90763261559459     0.271463084200726  
      3600   0.698553801600541   -5.95546241881248     0                   -4.90763178036618     0.273154707804929  
      3620   0.698938611581213   -5.956041942983       0                   -4.90763408960092     0.270673079625358  
      3640   0.698582217592935   -5.95550887865775     0                   -4.90763561622546     0.273373285250557  
      3660   0.698599168455913   -5.95553355622839     0                   -4.90763486750319     0.273640045672855  
      3680   0.698641814539458   -5.95559701787476     0                   -4.90763436002814     0.273323997916945  
      3700   0.698683063682529   -5.9556594234391      0                   -4.90763489188165     0.273106653765836  
      3720   0.698830685120615   -5.95588226029644     0                   -4.90763629659538     0.271817778804701  
      3740   0.698695978207966   -5.95568001186298     0                   -4.90763610851856     0.272986741057963  
      3760   0.698637309670136   -5.95559126667011     0                   -4.90763536612706     0.273331535984093  
      3780   0.698734897786235   -5.95573926540569     0                   -4.90763698269743     0.272456308144375  
      3800   0.698599327339958   -5.95553650515851     0                   -4.90763757810725     0.27304139824082   
      3820   0.698780529797076   -5.95580914567416     0                   -4.90763841495381     0.271653604777794  
      3840   0.698679508822158   -5.95565645484249     0                   -4.90763725557527     0.271949665426719  
      3860   0.69862438307889    -5.95557511833342     0                   -4.90763860767606     0.272419259205875  
      3880   0.698667194002888   -5.95564088718977     0                   -4.90764016015033     0.272486364302347  
      3900   0.698797935362626   -5.95583623040877     0                   -4.90763939134169     0.271646980188745  
      3920   0.698645308984418   -5.9556058482772      0                   -4.90763794876346     0.272848268403351  
      3940   0.698722951088536   -5.95572508265121     0                   -4.9076407199884      0.272076905161434  
      3960   0.698584088182532   -5.95551721539547     0                   -4.90764114707896     0.273468614949699  
      3980   0.698642121369449   -5.95560308033511     0                   -4.90763996224354     0.272801048702889  
      4000   0.698718407752666   -5.95571808260112     0                   -4.9076405349417      0.272475540747837  
      4020   0.698675319051198   -5.95565478672667     0                   -4.90764187211551     0.272769259911205  
      4040   0.698747944225645   -5.95576231772709     0                   -4.90764046536091     0.271925449663155  
      4060   0.698843209851393   -5.95590761429125     0                   -4.90764286349517     0.271158960926596  
      4080   0.698830559976875   -5.95588945103852     0                   -4.90764367505305     0.271178078987089  
      4100   0.698713649095074   -5.95571404385032     0                   -4.90764363417685     0.27182354879237   
      4120   0.698886776964498   -5.95597395204747     0                   -4.90764385058571     0.270678845115137  
      4140   0.698596086373995   -5.95553966689024     0                   -4.90764560128763     0.272452321060251  
      4160   0.698735670661808   -5.95575128259151     0                   -4.90764784056995     0.271606630433988  
      4180   0.698645023051646   -5.95561358350835     0                   -4.90764611289374     0.272662911431942  
      4200   0.69867377385666    -5.95565745035762     0                   -4.90764685353812     0.272471400631147  
      4220   0.698705149868009   -5.95570364762759     0                   -4.90764598679395     0.272159821038754  
      4240   0.69858118019215    -5.95551707256453     0                   -4.90764536623332     0.273251341293432  
      4260   0.698716942199968   -5.95572249796268     0                   -4.90764714863218     0.272324148919352  
      4280   0.698736575947556   -5.95575290815294     0                   -4.90764810820285     0.271986764359221  
      4300   0.698658349108514   -5.95563606912162     0                   -4.90764860942294     0.272686274083273  
      4320   0.698746468290045   -5.95577004120076     0                   -4.90765040273784     0.271994607840334  
      4340   0.698820628207417   -5.95588125772923     0                   -4.90765037939705     0.271568757919625  
      4360   0.698669545452517   -5.95565423359325     0                   -4.90764997937958     0.272661742460122  
      4380   0.698873601394313   -5.95596066785425     0                   -4.90765032974657     0.270917210817276  
      4400   0.698721451192672   -5.95573260927131     0                   -4.90765049645217     0.272046775211633  
      4420   0.698657833949102   -5.95563811654989     0                   -4.90765142959027     0.272136919138901  
      4440   0.69868987792157    -5.95568802207297     0                   -4.90765326915759     0.272008304305595  
      4460   0.698613204795528   -5.95557360894588     0                   -4.90765386571254     0.272251190611461  
      4480   0.698863628819851   -5.9559493911448      0                   -4.9076540118979      0.270430452962081  
      4500   0.698568316043604   -5.95550773062503     0                   -4.90765532051546     0.272606544375419  
      4520   0.698735807895753   -5.95575995732316     0                   -4.9076563094507      0.272512720175669  
      4540   0.698654654189203   -5.95563905858094     0                   -4.90765714126088     0.273022874096166  
      4560   0.698768045335398   -5.95580721405237     0                   -4.9076552100234      0.272118087576904  
      4580   0.698822337583318   -5.95588935072159     0                   -4.9076559083257      0.271248463395223  
      4600   0.698737586807483   -5.95575998810381     0                   -4.90765367186393     0.271873817700426  
      4620   0.699008786243859   -5.95616816465363     0                   -4.90765504928401     0.270168071415906  
      4640   0.698887127472897   -5.95598750149023     0                   -4.90765687426591     0.271092632258905  
      4660   0.698745931595528   -5.95577715692406     0                   -4.90765832350287     0.271835550546479  
      4680   0.698657153013916   -5.9556429153114      0                   -4.9076572497545      0.272352864941121  
      4700   0.698699576701148   -5.9557066516283      0                   -4.90765735054443     0.272751905270316  
      4720   0.698617730248247   -5.95558463497229     0                   -4.90765810356029     0.273080093885109  
      4740   0.698601939582299   -5.95556054080115     0                   -4.90765769538661     0.273164486390975  
      4760   0.698664659143359   -5.9556553324097      0                   -4.90765840765932     0.272683359614612  
      4780   0.698685395322258   -5.95568870480091     0                   -4.90766067578408     0.272584828969017  
      4800   0.698663139690582   -5.95565686020677     0                   -4.90766221463542     0.272692336379578  
      4820   0.698647563753883   -5.95563356532883     0                   -4.9076622836611      0.272241073235912  
      4840   0.698591547926365   -5.95555070697416     0                   -4.90766344904258     0.272442483440565  
      4860   0.698387010403042   -5.9552440045602      0                   -4.90766355289488     0.274141880271565  
      4880   0.698673606989892   -5.95567299089779     0                   -4.90766264437844     0.272637609962595  
      4900   0.698760074745483   -5.95580374361246     0                   -4.90766369546763     0.272187704961818  
      4920   0.698759961121479   -5.95580443442446     0                   -4.90766455671563     0.272137624567412  
      4940   0.698704544371916   -5.95572253708364     0                   -4.90766578449408     0.271982496639003  
      4960   0.698648350404648   -5.95563760463053     0                   -4.90766514298673     0.271993189251098  
      4980   0.698506248384646   -5.95542423921814     0                   -4.90766493059133     0.273041165809207  
      5000   0.69872365763521    -5.95575202701317     0                   -4.90766660453042     0.271696973924611  
      5020   0.69875053467717    -5.95579202813776     0                   -4.90766629009453     0.271724237175639  
      5040   0.698557057768701   -5.95550213444718     0                   -4.90766661174894     0.272927276417356  
      5060   0.698741022872095   -5.95577702364428     0                   -4.90766555330779     0.271594855072306  
      5080   0.698612865067175   -5.95558522589323     0                   -4.90766599225239     0.272620722623574  
      5100   0.698729906937332   -5.9557621405433      0                   -4.90766734410793     0.271881568388522  
      5120   0.698636019721736   -5.955622152985       0                   -4.90766818736443     0.272669365254203  
      5140   0.698520408323372   -5.95545016832103     0                   -4.90766961978742     0.273342578858879  
      5160   0.698641340254437   -5.95563069987718     0                   -4.90766875345805     0.272595989114432  
      5180   0.698772404168461   -5.95582772231215     0                   -4.90766918003398     0.271776755954601  
      5200   0.698588326696977   -5.95555178479518     0                   -4.90766935870738     0.273115973144595  
      5220   0.698628658815698   -5.95561293333244     0                   -4.90767000907026     0.272937171889153  
      5240   0.698611803326266   -5.95558904287389     0                   -4.90767140184432     0.272905411259638  
      5260   0.698720432685009   -5.95575199638819     0                   -4.90767141133044     0.272174342081614  
      5280   0.69862434059831    -5.95560878894253     0                   -4.90767234200603     0.272799451333823  
      5300   0.698681996645696   -5.95569691135949     0                   -4.90767398035719     0.272334926718273  
      5320   0.698838003279494   -5.95592982146256     0                   -4.90767288052385     0.27099589444771   
      5340   0.698615062311482   -5.95559646144358     0                   -4.90767393193648     0.272321260784568  
      5360   0.69889652369428    -5.95601961819156     0                   -4.90767489663603     0.27079777748388   
      5380   0.698671613069839   -5.95568119843552     0                   -4.90767384279606     0.272297977665868  
      5400   0.698611510664796   -5.95559066008197     0                   -4.90767345804457     0.272945932450572  
      5420   0.698789374057559   -5.95585875250838     0                   -4.90767475539812     0.272040072771753  
      5440   0.69849080118771    -5.95541287884748     0                   -4.90767674101466     0.274181209831233  
      5460   0.698629179747591   -5.95562068189        0                   -4.90767697623003     0.272867872479719  
      5480   0.698622701901804   -5.95561096591362     0                   -4.90767697702173     0.272681043449539  
      5500   0.698493958569584   -5.95541923573242     0                   -4.90767836182708     0.273491797407541  
      5520   0.698613421066501   -5.9555987108834      0                   -4.90767864324362     0.272814237405466  
      5540   0.698653181666291   -5.95565688318339     0                   -4.90767717464756     0.272571541574771  
      5560   0.698754525688581   -5.95581146058651     0                   -4.90767973602653     0.271926708262761  
      5580   0.69871414203512    -5.95575200133765     0                   -4.90768085225417     0.272186222016487  
      5600   0.698802140788605   -5.95588303606387     0                   -4.90767988885821     0.271447073592214  
      5620   0.69859367182503    -5.9555697577879      0                   -4.90767931400851     0.272604601049934  
      5640   0.698678133705924   -5.95569709818487     0                   -4.90767996159188     0.272228918505258  
      5660   0.698660701133976   -5.9556720603572      0                   -4.90768107262053     0.272421732613643  
      5680   0.698695272886497   -5.95572283882262     0                   -4.90767999346034     0.272260783986849  
      5700   0.698661001561843   -5.95567221419723     0                   -4.90768077581879     0.272405542399778  
      5720   0.698689871148949   -5.95571590368101     0                   -4.90768116092456     0.27231440385197   
      5740   0.6987254764956     -5.95576852728121     0                   -4.90768037650804     0.271806757379756  
      5760   0.69855468875877    -5.95551520985168     0                   -4.90768324066812     0.273240376680546  
      5780   0.698644368492782   -5.9556500338594      0                   -4.90768354508302     0.272796006012286  
      5800   0.698757403062499   -5.95582082471082     0                   -4.90768478409022     0.271569142690335  
      5820   0.698596045060459   -5.95557974003216     0                   -4.90768573639985     0.272744914412742  
      5840   0.698599312248733   -5.95558418720791     0                   -4.90768528279349     0.272692867083748  
