LAMMPS (29 Aug 2024 - Update 1)
KOKKOS mode with Kokkos version 4.3.1 is enabled (src/KOKKOS/kokkos.cpp:72)
  will use up to 1 GPU(s) per node
  using 20 OpenMP thread(s) per MPI task
Lattice spacing in x,y,z = 1.6795962 1.6795962 1.6795962
Created orthogonal box = (0 0 0) to (268.73539 268.73539 268.73539)
  1 by 1 by 1 MPI processor grid
Created 16384000 atoms
  using lattice units in orthogonal box = (0 0 0) to (268.73539 268.73539 268.73539)
  create_atoms CPU = 3.173 seconds
atom nlocal : 16384000, nghost : 0, nmax : 16384000
in PairLJCutKokkos::PairLJCutKokkos, addr 0x556bf21b5080
set use_relative_coord to: 0
set prec_type to default precision
perform Pair::init()
PairLJCutKokkos init m_cutsq[1][1] = 5.760000
initialize p_fhcut to: -1.000000, fhcut_value to -1.000000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
cut_sq in NPairKokkos : 5.760000
Neighbor list info ...
  update: every = 20 steps, delay = 0 steps, check = no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 2.7
  ghost atom cutoff = 2.7
  binsize = 2.7, bins = 100 100 100
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/kk, perpetual
      attributes: full, newton off, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.005
resize x_rel to 17565863
grow: resize d_neighbors to : 18022400 * 16
resize d_neighbors to : 18022400 * 93
Per MPI rank memory allocation (min/avg/max) = 1.235e+04 | 1.235e+04 | 1.235e+04 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
      1140   0.702276204056339   -5.61968632995077     0                   -4.56627208816157     0.826528355615031  
      1160   0.701862236447852   -5.61903686411473     0                   -4.56624357370036     0.829680122337293  
      1180   0.701703377756981   -5.61878038555794     0                   -4.56622538316533     0.830788536684286  
      1200   0.701312719819184   -5.61819119713047     0                   -4.5662221816088      0.833476494094164  
      1220   0.701230619114119   -5.61806360140102     0                   -4.56621773692943     0.834039528295863  
      1240   0.70092859839258    -5.61758013751617     0                   -4.56618730409923     0.836558865874476  
      1260   0.700831742571608   -5.6174286795955      0                   -4.56618112990115     0.837144141342496  
      1280   0.700517880827179   -5.61693868176916     0                   -4.56616192466272     0.83880614528852   
      1300   0.700563302256963   -5.61700547461677     0                   -4.56616058536981     0.838473969959284  
      1320   0.700202805022627   -5.61645416279211     0                   -4.56615001936365     0.841070933765219  
      1340   0.700100182769111   -5.61628725113876     0                   -4.56613704108118     0.841873369568259  
      1360   0.700175897517902   -5.61640322403703     0                   -4.56613944186319     0.841573150016895  
      1380   0.700089220556588   -5.61626350347515     0                   -4.56612973673535     0.842399345868214  
      1400   0.699750054786714   -5.61574481904063     0                   -4.56611980092459     0.844676344252695  
      1420   0.699595027351822   -5.61551326675128     0                   -4.56612078977338     0.845618978570462  
      1440   0.699528914841022   -5.61542266672631     0                   -4.56612935850856     0.846303654324809  
      1460   0.699561390200299   -5.61545990736308     0                   -4.56611788610939     0.846163131641207  
      1480   0.699562767361505   -5.61546103527686     0                   -4.56611694828149     0.846018332442848  
      1500   0.69932492685443    -5.61510486190934     0                   -4.5661175356528      0.847397145988891  
      1520   0.699560923820645   -5.61545211553775     0                   -4.5661107938535      0.846184674259115  
      1540   0.699402283751826   -5.61522137143988     0                   -4.56611800984433     0.846910833845411  
      1560   0.699469560730573   -5.61532825853794     0                   -4.56612398148043     0.846264608931305  
      1580   0.699223101655135   -5.61494897145563     0                   -4.56611438298871     0.847890380589947  
      1600   0.699310624311532   -5.61507663267005     0                   -4.56611076022656     0.847541765188042  
      1620   0.69927947133103    -5.61502773781566     0                   -4.56610859484007     0.847725108418499  
      1640   0.699139482303928   -5.61482183791762     0                   -4.56611267846986     0.848566029036027  
      1660   0.699148879284976   -5.61482262323754     0                   -4.56609936831907     0.848583355230068  
      1680   0.698935401557136   -5.61450244595859     0                   -4.56609940761233     0.850183849627968  
      1700   0.699146612284598   -5.61482932131787     0                   -4.56610946689975     0.848696139788674  
      1720   0.699032489917748   -5.61464975173568     0                   -4.56610108085739     0.849257676060243  
      1740   0.698925819482525   -5.61449903114579     0                   -4.56611036591057     0.849585795989741  
      1760   0.699011240234596   -5.61461994245353     0                   -4.56610314609802     0.848826673906363  
      1780   0.698896796563509   -5.61445300693576     0                   -4.56610787607641     0.849980466619376  
      1800   0.69895211227575    -5.61454253362009     0                   -4.56611442919744     0.849845946400445  
      1820   0.698903911746554   -5.61446972338339     0                   -4.56611391975012     0.849881496555187  
      1840   0.698925898359412   -5.6145075847997      0                   -4.56611880124916     0.849705706775602  
      1860   0.698911481516374   -5.61447161667641     0                   -4.5661044583891      0.849761233565222  
      1880   0.698893900621369   -5.61445178336859     0                   -4.56611099642218     0.850035971065077  
      1900   0.698951610167391   -5.61455260258791     0                   -4.56612525132775     0.84965637161524   
      1920   0.698711009438437   -5.6141788182913      0                   -4.56611236810254     0.85091462039829   
      1940   0.698878505394067   -5.6144395530993      0                   -4.56612185899244     0.850012177290216  
      1960   0.699017617353172   -5.61464681052849     0                   -4.56612044849571     0.849606850309753  
      1980   0.698948943707225   -5.6145516301129      0                   -4.56612827854275     0.849583514736892  
      2000   0.698683544316933   -5.61415618269162     0                   -4.56613093018261     0.85065289589024   
      2020   0.698999804279038   -5.61463854045782     0                   -4.56613889803461     0.848874723825878  
      2040   0.699003869642968   -5.61463833301431     0                   -4.56613259254557     0.849058394488734  
      2060   0.69880268499977    -5.61433983852542     0                   -4.56613587500306     0.850337689109876  
      2080   0.698842195592648   -5.61441393167802     0                   -4.56615070226996     0.850061071880921  
      2100   0.698811441416984   -5.61436789109518     0                   -4.5661507929478      0.850453500664893  
      2120   0.698781689219278   -5.61432836948158     0                   -4.56615589962804     0.850138239135657  
      2140   0.698994087473641   -5.6146566798657      0                   -4.56616561265006     0.848736011633836  
      2160   0.698815596552996   -5.61438350855233     0                   -4.56616017770131     0.849750559915014  
      2180   0.698759888946532   -5.61430002116894     0                   -4.56616025172253     0.850058739828336  
      2200   0.698733295086875   -5.6142699493233      0                   -4.56617007066393     0.850114598553877  
      2220   0.698786735647382   -5.61435555198984     0                   -4.5661755124946      0.850156575318284  
      2240   0.698795467678015   -5.61436840871907     0                   -4.56617527117868     0.850176044509919  
      2260   0.698863807766444   -5.61447838214051     0                   -4.56618273447373     0.84972836965443   
      2280   0.698858966174567   -5.61446741454476     0                   -4.56617902926535     0.849552654871971  
      2300   0.698834894326211   -5.61443975770514     0                   -4.56618748019606     0.849840687555649  
      2320   0.698820872889139   -5.61441867670657     0                   -4.56618743135182     0.850041621605492  
      2340   0.698850582149046   -5.61447200283885     0                   -4.56619619359697     0.849917841195743  
      2360   0.69894942144319    -5.61462877853493     0                   -4.56620471036087     0.848897837288691  
      2380   0.698697803055808   -5.61424004582711     0                   -4.5661934052111      0.850068052764956  
      2400   0.698862759135946   -5.61448850792811     0                   -4.56619443320699     0.849253757767108  
      2420   0.698736031503429   -5.61430567054464     0                   -4.56620168726069     0.85069984820646   
      2440   0.698674927175894   -5.61420846263255     0                   -4.56619613583431     0.851433753035017  
      2460   0.698796714090774   -5.61438282296186     0                   -4.56618781580245     0.850214528396988  
      2480   0.698688066805221   -5.6142343787716      0                   -4.56620234253057     0.850646565560115  
      2500   0.69873978010865    -5.61431531455296     0                   -4.56620570836152     0.850530420365969  
      2520   0.698865852913746   -5.61450260965436     0                   -4.56620389426682     0.849409525811569  
      2540   0.698784593665585   -5.61438766343565     0                   -4.56621083691291     0.850252326828563  
      2560   0.698814988747438   -5.61444009789393     0                   -4.5662176787512      0.849798337935247  
      2580   0.698720417067814   -5.61428920150464     0                   -4.56620863987269     0.85049289219121   
      2600   0.698785341253443   -5.61438878066326     0                   -4.56621083275881     0.850311164228222  
      2620   0.698806430245111   -5.61443907917877     0                   -4.56622949778875     0.849729399593814  
      2640   0.69871129069864    -5.61429230417256     0                   -4.56622543209353     0.850602579212497  
      2660   0.69871133473494    -5.61429452114921     0                   -4.56622758301573     0.850224354076481  
      2680   0.698818514896295   -5.6144619273836      0                   -4.5662342190179      0.849288014762515  
      2700   0.698912123746015   -5.61460693142581     0                   -4.5662388097941      0.848343387133982  
      2720   0.698657024307035   -5.61421942149637     0                   -4.56623394899978     0.850277282887744  
      2740   0.698636506733088   -5.61419858729361     0                   -4.56624389115606     0.850522539497871  
      2760   0.698467713332868   -5.61394565411503     0                   -4.56624414806235     0.851609633221342  
      2780   0.698640596765223   -5.61420911946288     0                   -4.5662482882775      0.85074428372558   
      2800   0.698759218221698   -5.61439807119786     0                   -4.56625930783864     0.849829826059433  
      2820   0.698882004893428   -5.61458938368479     0                   -4.56626644032921     0.848599661360232  
      2840   0.698919778348545   -5.6146466512549      0                   -4.5662670477201      0.848443799763647  
      2860   0.698693428632367   -5.61429651561664     0                   -4.56625643663538     0.850153161206875  
      2880   0.698668635260691   -5.6142641719934      0                   -4.56626128306739     0.850269654979616  
      2900   0.698792862411118   -5.6144558988343      0                   -4.56626666919402     0.849443317423504  
      2920   0.698640555829377   -5.61424271248493     0                   -4.56628194270332     0.849781846424818  
      2940   0.698891500603262   -5.61461746395773     0                   -4.56628027703827     0.84836948431257   
      2960   0.69886361742802    -5.61458119997076     0                   -4.5662858378116      0.849053679738113  
      2980   0.698852723236346   -5.61457270694656     0                   -4.56629368607392     0.849170456133832  
      3000   0.698845822154236   -5.61457571425269     0                   -4.56630704500258     0.849457137476304  
      3020   0.698650619352252   -5.61427987169729     0                   -4.56630400663229     0.850485975476284  
      3040   0.69876750842858    -5.61444796581274     0                   -4.56629676714395     0.849455980662881  
      3060   0.698663259468397   -5.61429240500571     0                   -4.56629757976764     0.850242332077702  
      3080   0.698874694235027   -5.61461821854525     0                   -4.56630624117659     0.848996410103302  
      3100   0.698740658004168   -5.61440924808136     0                   -4.56629832504673     0.850323501683842  
      3120   0.698755741653701   -5.61443336014092     0                   -4.56629981163336     0.849944736679636  
      3140   0.698688763109823   -5.61434314824787     0                   -4.56631006755        0.850282813669468  
      3160   0.698831784803046   -5.61455324619957     0                   -4.56630563297496     0.849587056536908  
      3180   0.698803737439897   -5.61451802802102     0                   -4.56631248583857     0.84960774203841   
      3200   0.698742629476596   -5.61442703351748     0                   -4.56631315327438     0.850105453717683  
      3220   0.698735275813866   -5.61441820172444     0                   -4.56631535197476     0.850111317399573  
      3240   0.698856424958004   -5.61459456073041     0                   -4.56630998727562     0.84928511921064   
      3260   0.698717182894028   -5.6143973580548      0                   -4.56632164768323     0.850024024670638  
      3280   0.69881189979045    -5.6145321412638      0                   -4.56631435555626     0.849471765919921  
      3300   0.698787563322433   -5.61450212135932     0                   -4.56632084035159     0.849171870604195  
      3320   0.698659595899425   -5.61432517778234     0                   -4.5663358478974      0.849773617561313  
      3340   0.69869805799323    -5.61438860266789     0                   -4.56634157964577     0.849627974755505  
      3360   0.698888912175636   -5.61467851950732     0                   -4.56634521522906     0.848472997829776  
      3380   0.698814420674572   -5.61457713955153     0                   -4.56635557251804     0.848537193103435  
      3400   0.698683469622097   -5.61438688396695     0                   -4.56636174350018     0.849317354135632  
      3420   0.698678333996941   -5.61437589559086     0                   -4.56635845856136     0.849400066966903  
      3440   0.698812664414382   -5.61457079455522     0                   -4.56635186191186     0.849047486720841  
      3460   0.698826561896863   -5.614594550757       0                   -4.56635477189119     0.848854257124851  
      3480   0.698715231589319   -5.61443574971573     0                   -4.56636296630104     0.849587698390546  
      3500   0.698765276748094   -5.6145200200374      0                   -4.56637216888913     0.84943417769708   
      3520   0.698785490053061   -5.61454944527093     0                   -4.56637127416706     0.849075409529765  
      3540   0.69869307839666    -5.61439941582151     0                   -4.56635986219378     0.849484089900126  
      3560   0.698653478273985   -5.61434028750226     0                   -4.56636013405491     0.849606648881903  
      3580   0.698829890713549   -5.61461672653942     0                   -4.56637195444889     0.848825422672375  
      3600   0.69873289371207    -5.61446572470006     0                   -4.56636644810286     0.84937935336747   
      3620   0.698622465911833   -5.61431081973331     0                   -4.56637718482636     0.850142505875645  
      3640   0.698535591781353   -5.61417913191842     0                   -4.56637580819924     0.850993495092286  
      3660   0.698807597824713   -5.61460054120395     0                   -4.56638920844463     0.84884299455982   
      3680   0.698610009271445   -5.61431042275528     0                   -4.56639547280777     0.850281406573569  
      3700   0.698697897408121   -5.61445252619537     0                   -4.56640574405089     0.84938474204687   
      3720   0.698760872269553   -5.61453741445246     0                   -4.5663961700216      0.848978512974894  
      3740   0.698604320837876   -5.61430496235753     0                   -4.56639854505985     0.850197735602344  
      3760   0.698573360883348   -5.61425745766847     0                   -4.56639748029975     0.850196023431268  
      3780   0.698805372388645   -5.61462011301759     0                   -4.56641211841217     0.848586222875033  
      3800   0.698765220037799   -5.61456117077103     0                   -4.5664134046882      0.848881267621877  
      3820   0.698737283288058   -5.61452100540796     0                   -4.56641514444718     0.848732713263013  
      3840   0.698837407401962   -5.61467823999461     0                   -4.56642219287214     0.848514383248892  
      3860   0.698663800296956   -5.61442087358969     0                   -4.56642523710884     0.84986241500296   
      3880   0.698509903872962   -5.61419869428066     0                   -4.56643390242171     0.85123147773388   
      3900   0.69876350437305    -5.6145814220167      0                   -4.56643622943083     0.849016706547853  
      3920   0.698651858957802   -5.61440545567426     0                   -4.56642773120104     0.849654777914134  
      3940   0.698768325318595   -5.61458919673645     0                   -4.5664367727327      0.849022355605479  
      3960   0.698680250668696   -5.6144521928821      0                   -4.56643188084514     0.849292315391281  
      3980   0.698557020168522   -5.61426972691708     0                   -4.5664342606191      0.85044979935437   
      4000   0.69878214897763    -5.61461476607383     0                   -4.5664416065828      0.848992254098414  
      4020   0.698729516861208   -5.61453557993127     0                   -4.56644136861006     0.84901332603837   
      4040   0.698486620667793   -5.61418015910358     0                   -4.56645029205025     0.850678237198959  
      4060   0.698732235341037   -5.61455835515311     0                   -4.5664600661124      0.848850848688881  
      4080   0.698799716034135   -5.61465804469965     0                   -4.56645853462547     0.84811434468742   
      4100   0.698696176059951   -5.61451249460204     0                   -4.56646829447966     0.848834972630554  
      4120   0.69858557933116    -5.61433821511831     0                   -4.56645991007899     0.849724706867622  
      4140   0.698578542473524   -5.61432548060853     0                   -4.56645773085502     0.850021792989286  
      4160   0.698434668902815   -5.61410258559908     0                   -4.56645064618846     0.85109083851528   
      4180   0.698717694945943   -5.61454105628912     0                   -4.56646457783972     0.848925641767046  
      4200   0.698682343445722   -5.61448891545239     0                   -4.56646546425008     0.849184909674327  
      4220   0.698529533334485   -5.61426126702965     0                   -4.56646703098021     0.850253266472969  
      4240   0.698723055909097   -5.61455162373557     0                   -4.56646710384194     0.84880848540004   
      4260   0.698649617120689   -5.61444980939375     0                   -4.566475447676       0.849610890695687  
      4280   0.698603105394173   -5.61439006228226     0                   -4.56648546815003     0.849423605087697  
      4300   0.698713348061854   -5.61455425677122     0                   -4.56648429864755     0.848738171910773  
      4320   0.698609470365168   -5.61440034094729     0                   -4.56648619935914     0.849623755440042  
      4340   0.698740601473327   -5.61460534887812     0                   -4.56649451063975     0.848741615412202  
      4360   0.698654356183296   -5.61447338883631     0                   -4.56649191852508     0.849175606296882  
      4380   0.698743665462717   -5.61461056951394     0                   -4.56649513529175     0.848710578701963  
      4400   0.698693663904784   -5.61453937813074     0                   -4.56649894624088     0.849156781884206  
      4420   0.698653780972436   -5.61448707765702     0                   -4.56650647016203     0.849224634557027  
      4440   0.698560203931359   -5.61435001853915     0                   -4.56650977659721     0.849802548890207  
      4460   0.698621366147489   -5.61443424232982     0                   -4.56650225706929     0.849621403142719  
      4480   0.698409627920584   -5.61412165342294     0                   -4.56650727548337     0.851064885909083  
      4500   0.698635031732322   -5.61446696076357     0                   -4.56651447712704     0.849379826070438  
      4520   0.698651116501892   -5.61449610022742     0                   -4.56651948943801     0.848870214345619  
      4540   0.698753723378341   -5.61467362698609     0                   -4.5665431058914      0.848113101836485  
      4560   0.698424866977389   -5.61416724794505     0                   -4.56653001142168     0.850342451838786  
      4580   0.6987109118575     -5.61459098103621     0                   -4.56652467721885     0.848328711846665  
      4600   0.698641160828458   -5.61449958717481     0                   -4.56653790989463     0.848856156682591  
      4620   0.698659245461898   -5.61453034276005     0                   -4.56654153853136     0.848881842189152  
      4640   0.698710848115116   -5.61460694194936     0                   -4.56654073374557     0.848330301745941  
      4660   0.698682140641637   -5.61456857528946     0                   -4.56654542829327     0.848745271291677  
      4680   0.698596738658393   -5.61443740020024     0                   -4.56654235617109     0.849699673592164  
      4700   0.698730237104433   -5.61464563088096     0                   -4.56655033919497     0.848514768504968  
      4720   0.698637039050833   -5.61451343999631     0                   -4.5665579453822      0.848720346272671  
      4740   0.698601263248947   -5.61445154592265     0                   -4.56654971500809     0.849266569498301  
      4760   0.698618294968983   -5.61449655000208     0                   -4.56656917150902     0.84953947231224   
      4780   0.698578989519095   -5.61444486117644     0                   -4.56657644085462     0.849338337669311  
      4800   0.698743406736238   -5.61468132762471     0                   -4.56656628149222     0.848028749398603  
      4820   0.698550605676573   -5.61439310824126     0                   -4.56656726368062     0.849125962074063  
      4840   0.698546066630417   -5.61438711642221     0                   -4.56656808043039     0.849096931794631  
      4860   0.698641630347493   -5.61453337626467     0                   -4.56657099470598     0.848251053558189  
      4880   0.698593834883634   -5.61447068790803     0                   -4.56657999954076     0.848286543216222  
      4900   0.698655193633043   -5.61457138710677     0                   -4.566588660621       0.848075994680388  
      4920   0.698598382964368   -5.61448529963488     0                   -4.56658778914692     0.848532111353967  
      4940   0.698597655882716   -5.61448894635837     0                   -4.56659252649282     0.848701473865761  
      4960   0.698505396571453   -5.6143536374912      0                   -4.5665956065841      0.849373744548884  
      4980   0.698738016069691   -5.61470104475594     0                   -4.56659408462278     0.848000379398219  
      5000   0.698451047077731   -5.61426208718065     0                   -4.56658558050916     0.850055594541461  
      5020   0.698620574055771   -5.61452984223385     0                   -4.56659904511081     0.84906755299658   
      5040   0.69861820572061    -5.61453615074714     0                   -4.56660890612663     0.849133992648293  
      5060   0.698429510635709   -5.61425623655982     0                   -4.56661203454938     0.849859269970123  
      5080   0.698511778526664   -5.61437301677854     0                   -4.56660541293921     0.849872100080652  
      5100   0.69861141636783    -5.61451682972758     0                   -4.56659976913562     0.849617018768521  
      5120   0.698491994084102   -5.61434091571012     0                   -4.56660298853282     0.850101639832828  
      5140   0.698435318087828   -5.61425876797696     0                   -4.56660585478888     0.850569052211129  
      5160   0.698495288805262   -5.61435282314028     0                   -4.56660995388154     0.850306756705782  
      5180   0.698577196824424   -5.61447672482578     0                   -4.56661099354579     0.849587841574808  
      5200   0.698440537367948   -5.6142786235587      0                   -4.56661788145091     0.850542360724245  
      5220   0.698448103026943   -5.614300117044       0                   -4.56662802644842     0.850299358510728  
      5240   0.698495881458741   -5.61437757533264     0                   -4.56663381709374     0.850115816695014  
      5260   0.698602516880665   -5.61453620879429     0                   -4.56663249743227     0.849583457005412  
      5280   0.698426774550994   -5.61426203538249     0                   -4.56662193749888     0.850592551292623  
      5300   0.698476616201034   -5.61435154529665     0                   -4.56663668494254     0.850051399888395  
      5320   0.698494622557733   -5.61438202999916     0                   -4.56664016011165     0.850333527492944  
      5340   0.698661853786548   -5.61463880631769     0                   -4.56664608960227     0.848966257854986  
      5360   0.698612023599584   -5.61456775487456     0                   -4.56664978343502     0.849048228109739  
      5380   0.698591978373494   -5.61454561626998     0                   -4.56665771266774     0.849125384693942  
      5400   0.698588550432477   -5.61454131343363     0                   -4.5666585517426      0.849232552355919  
      5420   0.698500086261304   -5.61440652849835     0                   -4.56665646305598     0.849886518431518  
      5440   0.698580265894324   -5.61452647129499     0                   -4.56665613641043     0.849214910335564  
