LAMMPS (29 Aug 2024 - Update 1)
KOKKOS mode with Kokkos version 4.3.1 is enabled (src/KOKKOS/kokkos.cpp:72)
  will use up to 1 GPU(s) per node
  using 20 OpenMP thread(s) per MPI task
Lattice spacing in x,y,z = 1.6795962 1.6795962 1.6795962
Created orthogonal box = (0 0 0) to (268.73539 268.73539 268.73539)
  1 by 1 by 1 MPI processor grid
Created 16384000 atoms
  using lattice units in orthogonal box = (0 0 0) to (268.73539 268.73539 268.73539)
  create_atoms CPU = 1.486 seconds
atom nlocal : 16384000, nghost : 0, nmax : 16384000
in PairLJCutKokkos::PairLJCutKokkos, addr 0x5617cc4c7380
set use_relative_coord to: 0
set prec_type to float precision
perform Pair::init()
PairLJCutKokkos init m_cutsq[1][1] = 16.000000
initialize p_fhcut to: -1.000000, fhcut_value to -1.000000
Generated 0 of 0 mixed pair_coeff terms from geometric mixing rule
cut_sq in NPairKokkos : 16.000000
Neighbor list info ...
  update: every = 20 steps, delay = 0 steps, check = no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 4.3
  ghost atom cutoff = 4.3
  binsize = 4.3, bins = 63 63 63
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/kk, perpetual
      attributes: full, newton off, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : lj
  Current step  : 0
  Time step     : 0.005
resize x_rel to 18279106
lazy init ev_array
lazy init x_float
x_float extend : 18279106, 3
Per MPI rank memory allocation (min/avg/max) = 1.286e+04 | 1.286e+04 | 1.286e+04 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
       400   0.740693721242556   -6.0605184828366      0                   -4.94947796878531    -0.156497145219733  
       420   0.738899586182913   -6.05785936683986     0                   -4.94951005521377    -0.139960822318499  
       440   0.737411630270028   -6.05565842232363     0                   -4.94954104443064    -0.125724412424602  
       460   0.735528098598682   -6.05286489237914     0                   -4.94957281182073    -0.108919489914965  
       480   0.733817658064885   -6.05032887941705     0                   -4.94960245950273    -0.0934156343083101 
       500   0.732036355575128   -6.04768836135925     0                   -4.94963389501648    -0.0775539743115044 
       520   0.730399624328768   -6.04526297843527     0                   -4.9496636088122     -0.0624077757450825 
       540   0.728854342600936   -6.0429737364474      0                   -4.9496922892746     -0.0479759472456566 
       560   0.727392911576707   -6.04081051138382     0                   -4.94972121061357    -0.03515307470589   
       580   0.725755308273166   -6.03838062775846     0                   -4.94974773179359    -0.0209767942053047 
       600   0.724427432744015   -6.03641768213949     0                   -4.94977659934678    -0.00890381878940223
       620   0.72276233958468    -6.03394414628696     0                   -4.94980070308081     0.00575240521568064
       640   0.721327247619506   -6.03181755339157     0                   -4.94982674800179     0.018378923273283  
       660   0.719930251334192   -6.02974495118197     0                   -4.94984964009226     0.0300259729805875 
       680   0.718726337792324   -6.02796236928281     0                   -4.94987292839569     0.0405579270198948 
       700   0.717532764049318   -6.02619408391332     0                   -4.94989500353143     0.0507093910966114 
       720   0.716282139098083   -6.02433866651571     0                   -4.94991552344618     0.0613568970705816 
       740   0.715199193548103   -6.02273318195236     0                   -4.94993445710865     0.0706118976762845 
       760   0.713849044743331   -6.02072570464172     0                   -4.94995220288156     0.0817684014503381 
       780   0.713026738399652   -6.01950995728334     0                   -4.94996991496341     0.0894171823839679 
       800   0.711834378634706   -6.01773602923879     0                   -4.94998452645711     0.0987278266189894 
       820   0.711024971926502   -6.01653752292891     0                   -4.95000013013544     0.10572962685602   
       840   0.710122530059638   -6.0151971348685      0                   -4.95001340479271     0.113425147208466  
       860   0.709494563150805   -6.01426902557391     0                   -4.95002724580387     0.118812354082925  
       880   0.708700591274234   -6.01309094521848     0                   -4.9500401231906      0.125044658298263  
       900   0.707882605515378   -6.01187321101245     0                   -4.95004936754797     0.131236776736341  
       920   0.707075802427085   -6.01067246080487     0                   -4.95005882189896     0.137554757271731  
       940   0.706242010043219   -6.00943130990327     0                   -4.95006835949683     0.144176645551455  
       960   0.705778583469197   -6.00874507517458     0                   -4.95007726458674     0.147869590305495  
       980   0.705262264252753   -6.0079786222378      0                   -4.95008529042736     0.152132331153371  
      1000   0.704702538736163   -6.00714522663704     0                   -4.95009148305024     0.156371992610534  
      1020   0.704261597266315   -6.00648983869698     0                   -4.95009750727459     0.15991263821409   
      1040   0.703563665722454   -6.00544891285525     0                   -4.95010347868474     0.164914696885653  
      1060   0.703314276406725   -6.00508068249978     0                   -4.95010933228003     0.166993954216015  
      1080   0.702946087489006   -6.00453327501927     0                   -4.9501142081424      0.169372704161699  
      1100   0.702372759673701   -6.00367668166414     0                   -4.95011760645773     0.173361730075592  
      1120   0.702158140639781   -6.00335818915962     0                   -4.95012104248444     0.175206908790856  
      1140   0.701784286456967   -6.00280138586072     0                   -4.95012502042554     0.178024816388839  
      1160   0.701574300370601   -6.00249011933374     0                   -4.95012873300889     0.179681128648367  
      1180   0.70125998544975    -6.00202158715285     0                   -4.9501316731805      0.181907887295318  
      1200   0.70117967619925    -6.00190366301567     0                   -4.95013421291172     0.182518111543191  
      1220   0.700637989313972   -6.00109361509494     0                   -4.9501366952693      0.186441586739976  
      1240   0.700567205867545   -6.0009887969558      0                   -4.95013805229333     0.186823402889862  
      1260   0.700414995278558   -6.00076385566193     0                   -4.950141426869       0.187983720336904  
      1280   0.700507439830338   -6.00090456019884     0                   -4.95014346458671     0.18748682200754   
      1300   0.700095991551801   -6.00028712417694     0                   -4.95014320094494     0.190351328902156  
      1320   0.700028747806696   -6.00018842871895     0                   -4.95014537109845     0.190799521501982  
      1340   0.699775416803682   -5.99980761948527     0                   -4.9501445583461      0.192451339846322  
      1360   0.699553505611127   -5.99947654426595     0                   -4.9501463498953      0.193373118821946  
      1380   0.699721734934921   -5.99973030085354     0                   -4.9501477625126      0.192737709403618  
      1400   0.699309839102728   -5.99911448216183     0                   -4.95014978753147     0.195633432255197  
      1420   0.699215463408509   -5.99897263385774     0                   -4.95014950276007     0.195946612743741  
      1440   0.699219375448799   -5.99897932067203     0                   -4.95015032151427     0.196392634399599  
      1460   0.699154720808447   -5.99888269974095     0                   -4.95015068253781     0.196265657952695  
      1480   0.698961698481564   -5.99859254170197     0                   -4.95015005797147     0.197340043751633  
      1500   0.699104284868396   -5.99880659581032     0                   -4.95015023251263     0.196373253323386  
      1520   0.698945042287118   -5.99856830074702     0                   -4.95015080130667     0.197191410430775  
      1540   0.698778783963788   -5.99831927906693     0                   -4.95015116709635     0.1984036226334    
      1560   0.698997768708105   -5.99864962664091     0                   -4.95015303757391     0.197082296581561  
      1580   0.698615765356106   -5.99807598095723     0                   -4.95015239688326     0.199760708674108  
      1600   0.698763817643259   -5.99829880746407     0                   -4.95015314497292     0.199266111363869  
      1620   0.698647308877033   -5.99812435183112     0                   -4.95015345247865     0.19965342105832   
      1640   0.698746238491188   -5.9982730882593      0                   -4.95015379449465     0.19884739513725   
      1660   0.69874518928359    -5.99827323258863     0                   -4.95015551263528     0.198847255967493  
      1680   0.698552787765867   -5.99798454878283     0                   -4.95015543108845     0.200439461197053  
      1700   0.698577703419765   -5.99802197718714     0                   -4.95015548601419     0.200026351946765  
      1720   0.698535192768238   -5.99795814955218     0                   -4.95015542435263     0.200047541380973  
      1740   0.698414957636747   -5.99777828600592     0                   -4.9501559134926      0.200710608469697  
      1760   0.698525050429799   -5.99794445764997     0                   -4.95015694595715     0.200037401161743  
      1780   0.698449729540433   -5.99783099914444     0                   -4.95015646877877     0.200222970600049  
      1800   0.698437703319307   -5.99781334052436     0                   -4.95015684948928     0.200385302984169  
      1820   0.698350285162435   -5.99768249456522     0                   -4.95015713075745     0.20107294443607   
      1840   0.698387676756804   -5.99773777472391     0                   -4.950156323528       0.200862749307551  
      1860   0.698324785150542   -5.99764485744551     0                   -4.95015774365324     0.201205565053935  
      1880   0.69844909990321    -5.99783159310064     0                   -4.95015800719075     0.199999044356344  
      1900   0.69839763170495    -5.99775442385076     0                   -4.95015804023355     0.200548144833696  
      1920   0.698374628053838   -5.99772140504834     0                   -4.95015952690569     0.20113846064131   
      1940   0.698360241896378   -5.99769887757595     0                   -4.95015857866817     0.201234949725004  
      1960   0.698275791136051   -5.99757248139785     0                   -4.95015885862283     0.201804483568035  
      1980   0.698303310505512   -5.99761422788393     0                   -4.95015932605724     0.201230786081605  
      2000   0.698369832935194   -5.99771484532328     0                   -4.95016015985815     0.200627435859254  
      2020   0.698262334030452   -5.99755397078236     0                   -4.95016053366451     0.201389537422961  
      2040   0.69825330700096    -5.99754063747213     0                   -4.95016074089769     0.201922275810516  
      2060   0.69829931159874    -5.99760968606102     0                   -4.95016078259412     0.201330511198596  
      2080   0.698363225381737   -5.99770530458842     0                   -4.95016053045288     0.200930863888802  
      2100   0.69829665813898    -5.99760599994493     0                   -4.95016107666743     0.201347145248016  
      2120   0.698385010111743   -5.9977385902069      0                   -4.95016113897834     0.20076998446414   
      2140   0.698221292605559   -5.99749227459094     0                   -4.95016039960667     0.201813040392177  
      2160   0.698345597922009   -5.99767911766936     0                   -4.95016078472179     0.20094101509962   
      2180   0.698287664423008   -5.99759446433069     0                   -4.95016303162632     0.201664088115951  
      2200   0.698478713145197   -5.9978808370946      0                   -4.95016283132444     0.200482590817759  
      2220   0.698255578646198   -5.99754509446219     0                   -4.9501617904201      0.201729280827213  
      2240   0.69823107024408    -5.99750794910762     0                   -4.95016140766646     0.201852593095365  
      2260   0.698292413996138   -5.9976009413519      0                   -4.95016238428827     0.201327740669145  
      2280   0.698409816046303   -5.99777808347        0                   -4.95016342334187     0.201048831599826  
      2300   0.698310658581168   -5.99762940181274     0                   -4.95016347787323     0.201418173938859  
      2320   0.698348170956542   -5.99768615731994     0                   -4.95016396482081     0.20100906946558   
      2340   0.698290529607781   -5.9976008397492      0                   -4.95016510926794     0.201146565056719  
      2360   0.69836270190158    -5.99770801294574     0                   -4.95016402403039     0.200458444986632  
      2380   0.698319738745904   -5.99764430159157     0                   -4.95016475740579     0.201013635646379  
      2400   0.698187247893084   -5.9974453110157      0                   -4.95016450309703     0.202090084418836  
      2420   0.698183287316078   -5.9974397679721      0                   -4.95016490091858     0.201840486271441  
      2440   0.69824324661001    -5.99752949463827     0                   -4.95016468864934     0.201715984848088  
      2460   0.698218106477022   -5.99749310065895     0                   -4.9501660048672      0.201815498087195  
      2480   0.698334741828366   -5.99766805919901     0                   -4.95016601039091     0.200705883367122  
      2500   0.698345985538925   -5.99768507501696     0                   -4.95016616064405     0.200989529514779  
      2520   0.698210344394371   -5.9974805786069      0                   -4.95016512593841     0.202065150880542  
      2540   0.698324072401528   -5.99765194323722     0                   -4.95016589856841     0.201206998166525  
      2560   0.698425269167799   -5.99780494925149     0                   -4.95016710944254     0.200250766847603  
      2580   0.698310697303318   -5.99763285726317     0                   -4.95016687524045     0.201275135797728  
      2600   0.698326645227406   -5.99765642560956     0                   -4.95016652170217     0.201270473890452  
      2620   0.698274655274884   -5.99757958947919     0                   -4.95016767049581     0.201686641512588  
      2640   0.698120356412342   -5.99734798471304     0                   -4.95016751400935     0.202285008842017  
      2660   0.698225066448705   -5.99750484347133     0                   -4.95016730772269     0.201300682263247  
      2680   0.698217750369513   -5.99749368894981     0                   -4.95016712731929     0.201303174453908  
      2700   0.698256820906509   -5.99755222579659     0                   -4.95016705836415     0.200910227017378  
      2720   0.698229233718032   -5.99751137753733     0                   -4.95016759088508     0.201013504185583  
      2740   0.698361595228139   -5.99771061689078     0                   -4.95016828798548     0.20022410771282   
      2760   0.698279819074819   -5.99758786811576     0                   -4.95016820343296     0.20091282746176   
      2780   0.698258474322526   -5.99755672662637     0                   -4.95016907907006     0.20122761669238   
      2800   0.698277453865516   -5.99758587167863     0                   -4.95016975480956     0.201199701316287  
      2820   0.698295347732979   -5.99761347813045     0                   -4.95017052046183     0.200856384324704  
      2840   0.698128721206821   -5.99736314525065     0                   -4.95017012735601     0.202167203758952  
      2860   0.69817462376726    -5.99743198817315     0                   -4.95017011644205     0.20185079900851   
      2880   0.698308657189104   -5.99763454682998     0                   -4.95017162497839     0.201202425906482  
      2900   0.69830153976757    -5.99762431447671     0                   -4.95017206875676     0.201011479695228  
      2920   0.698495532221756   -5.99791552823664     0                   -4.95017229385319     0.19962489726801   
      2940   0.69824668817795    -5.99754246342172     0                   -4.95017249508119     0.201258450713047  
      2960   0.698420909888598   -5.9978030028604      0                   -4.95017170196985     0.200091775881972  
      2980   0.698141720384007   -5.99738327230368     0                   -4.95017075564445     0.201899345355454  
      3000   0.698242572938757   -5.99753508049066     0                   -4.95017128500854     0.201178921177132  
      3020   0.698184261288937   -5.99744898544465     0                   -4.95017265743192     0.201606141275858  
      3040   0.698288431878005   -5.99760543016728     0                   -4.95017284628049     0.200946729457457  
      3060   0.698276543593533   -5.9975881478961      0                   -4.95017339643492     0.200765094094664  
      3080   0.698210962921875   -5.99748988146252     0                   -4.95017350100283     0.201340775512521  
      3100   0.69810278443089    -5.99732719123538     0                   -4.95017307850226     0.202570769922739  
      3120   0.698275205430243   -5.99758592718615     0                   -4.95017318296979     0.201317580017647  
      3140   0.698172865566966   -5.99743204732082     0                   -4.95017281289        0.201815109217768  
      3160   0.698284592469588   -5.99760100736459     0                   -4.95017418259008     0.201277412666306  
      3180   0.698259344011202   -5.99756427078846     0                   -4.95017531869921     0.20152779899756   
      3200   0.698263326136944   -5.99756995143989     0                   -4.95017502616239     0.201031824929758  
      3220   0.698254982401711   -5.99755773630991     0                   -4.95017532663449     0.201048764384409  
      3240   0.698337067049188   -5.99768103418359     0                   -4.95017549754447     0.200321014064933  
      3260   0.69817532756903    -5.9974378476057      0                   -4.95017492017201     0.201448186856065  
      3280   0.698267331644065   -5.99757617721555     0                   -4.95017524367773     0.201528315931117  
      3300   0.698173302156354   -5.99743630110011     0                   -4.95017641178525     0.201771251303823  
      3320   0.698402858990591   -5.99778146182555     0                   -4.95017723728036     0.200274704751104  
      3340   0.6982784920765     -5.99759413786238     0                   -4.95017646367693     0.200847662098031  
      3360   0.69832683641874    -5.99766786911145     0                   -4.95017767841707     0.200802462114454  
      3380   0.698288453825583   -5.99761064876058     0                   -4.95017803195243     0.200836636468995  
      3400   0.698293607941852   -5.99761833044019     0                   -4.9501779824581      0.200578083257045  
      3420   0.698371720167429   -5.99773581907736     0                   -4.95017830276406     0.200004572157238  
      3440   0.698403030856544   -5.99778247492727     0                   -4.95017799258316     0.199868380572746  
      3460   0.698131642202603   -5.99737492598537     0                   -4.95017752659733     0.201818167165018  
      3480   0.698407615265898   -5.99778969359355     0                   -4.95017833463583     0.200309994610864  
      3500   0.698269875116515   -5.99758424688866     0                   -4.9501794981424      0.201396823409918  
      3520   0.698249309852338   -5.99755295617627     0                   -4.95017905532439     0.201130126546103  
      3540   0.698277342008799   -5.99759618303456     0                   -4.95018023395056     0.200982137213585  
      3560   0.698288353698299   -5.99761243922595     0                   -4.95017997260871     0.201332705454669  
      3580   0.698269818895672   -5.99758548472265     0                   -4.95018082030766     0.201257627029066  
      3600   0.698331355272939   -5.9976792425573      0                   -4.95018227358204     0.200886180424382  
      3620   0.698393271518903   -5.99777100489224     0                   -4.95018116155369     0.200664096409401  
      3640   0.698211646463911   -5.99749802314979     0                   -4.95018061737711     0.201599265741979  
      3660   0.698369924725768   -5.99773578165549     0                   -4.95018095850452     0.2006619209772    
      3680   0.698295709523962   -5.99762438736229     0                   -4.95018088700722     0.201307386013141  
      3700   0.698272935889682   -5.99759116195885     0                   -4.95018182205312     0.201311995527554  
      3720   0.698360957137348   -5.99772442340022     0                   -4.95018305163105     0.200375186801404  
      3740   0.698122512043346   -5.99736635054957     0                   -4.95018264639957     0.202118441153559  
      3760   0.698448849638466   -5.99785645307615     0                   -4.95018324256336     0.19981612768276   
      3780   0.698258821146525   -5.99757173169681     0                   -4.95018356390453     0.200779578652754  
      3800   0.698228334535818   -5.99752628304109     0                   -4.95018384516207     0.201167290058017  
      3820   0.698232931283372   -5.99753288958169     0                   -4.95018355658176     0.201028377048402  
      3840   0.698173171551331   -5.99744271785267     0                   -4.95018302444534     0.201483966051337  
      3860   0.698289541889121   -5.99761798218188     0                   -4.95018373327851     0.200693993431852  
      3880   0.698252218727561   -5.9975623702393      0                   -4.95018410607485     0.20103326459769   
      3900   0.698232101909651   -5.99753271730507     0                   -4.95018462836565     0.20097001715597   
      3920   0.698241020118965   -5.99754542996755     0                   -4.95018396371498     0.200659492646137  
      3940   0.698401816800762   -5.99778664645454     0                   -4.95018398519399     0.19971304816043   
      3960   0.698319057389393   -5.99766373127234     0                   -4.95018520912127     0.200125836515328  
      3980   0.698149191974582   -5.9974080552901      0                   -4.95018433124569     0.201241987875275  
      4000   0.698241496069944   -5.99754758065686     0                   -4.95018540047786     0.201187882201091  
      4020   0.698210424873891   -5.99750109683901     0                   -4.95018552345125     0.201284236049305  
      4040   0.698046387514423   -5.99725471767554     0                   -4.95018520031196     0.202697013601646  
      4060   0.698184417441399   -5.9974620400299      0                   -4.95018547778849     0.201534078990915  
      4080   0.698382740336561   -5.99776057972915     0                   -4.95018653316316     0.19993428157712   
      4100   0.698229743921768   -5.99753112737436     0                   -4.95018657541655     0.201039418266433  
      4120   0.698465309134064   -5.99788430196456     0                   -4.95018640220988     0.199333051641892  
      4140   0.698386183183967   -5.99776625275484     0                   -4.95018704191806     0.199885941909649  
      4160   0.698414720812575   -5.99780993496197     0                   -4.95018791768488     0.199942955896575  
      4180   0.698312019457739   -5.99765602398689     0                   -4.95018805873266     0.200156344354891  
      4200   0.698318225352178   -5.99766682145845     0                   -4.95018954736313     0.200260661368852  
      4220   0.698479684130432   -5.99790909807851     0                   -4.95018963583059     0.199359663641469  
      4240   0.698208038801004   -5.99750140394467     0                   -4.95018940966601     0.200934357598983  
      4260   0.698278096063331   -5.99760630176873     0                   -4.950189221603       0.200469198514261  
      4280   0.698361760942785   -5.99773366568525     0                   -4.95019108820801     0.200143940515888  
      4300   0.698268295214915   -5.997592997194       0                   -4.9501906183         0.200863417556615  
      4320   0.698278085316981   -5.99760718583539     0                   -4.95019012178919     0.200507885333052  
      4340   0.698297023590275   -5.99763593083205     0                   -4.95019045937764     0.200815788041407  
      4360   0.698114420960988   -5.9973616471196      0                   -4.9501900795924      0.202060434632128  
      4380   0.698236355361919   -5.99754609382263     0                   -4.9501916247052      0.201241121003189  
      4400   0.698160130103465   -5.99743157603019     0                   -4.95019144479346     0.20191712997747   
      4420   0.698210540533811   -5.9975073834009      0                   -4.95019163652326     0.201814257169967  
      4440   0.69831595934577    -5.99766567388824     0                   -4.95019179880232     0.200746687683047  
      4460   0.698354090772542   -5.99772296974765     0                   -4.95019189752507     0.200049202559876  
      4480   0.698258804894683   -5.99757977119803     0                   -4.95019162778351     0.200578680535744  
      4500   0.698111455826242   -5.99735878903494     0                   -4.95019166920959     0.201587492047721  
      4520   0.698364506539916   -5.99773987573432     0                   -4.95019317986163     0.199571157112007  
      4540   0.698252885793195   -5.99757243681624     0                   -4.95019317205341     0.200407826235105  
      4560   0.698094692780041   -5.9973358632457      0                   -4.95019388798812     0.20179821401861   
      4580   0.698187063632036   -5.99747428317765     0                   -4.95019375165053     0.201603869662295  
      4600   0.698227782064632   -5.99753525805098     0                   -4.95019364887869     0.20110356973609   
      4620   0.698331847448392   -5.99769188352755     0                   -4.95019417628915     0.200387872481947  
      4640   0.698299176394069   -5.99764297400009     0                   -4.95019427334019     0.200640149167246  
      4660   0.698343396760399   -5.99771046334241     0                   -4.95019543213706     0.20037468774399   
      4680   0.698242533719252   -5.99755844870792     0                   -4.95019471205506     0.201344765736053  
      4700   0.698137694748174   -5.99740155291433     0                   -4.95019507470848     0.201570274012758  
      4720   0.698313302107076   -5.9976653381476      0                   -4.95019544891948     0.200216205490162  
      4740   0.698077050400216   -5.99731126058882     0                   -4.95019574889936     0.202156152194441  
      4760   0.698333897110788   -5.99769841225514     0                   -4.95019763052334     0.200456588269198  
      4780   0.6983631181684     -5.99774298096405     0                   -4.9501983676485      0.200280002295513  
      4800   0.698331008515323   -5.99769440131858     0                   -4.95019795247971     0.200760247714751  
      4820   0.698308664874395   -5.99765992504989     0                   -4.95019699167037     0.200915085627183  
      4840   0.698250587844184   -5.9975731461936      0                   -4.95019732835407     0.201083413788827  
      4860   0.698153443730387   -5.99742676413625     0                   -4.95019666245853     0.201637504603484  
      4880   0.698272415506751   -5.99760751984539     0                   -4.95019896051401     0.201069024558806  
      4900   0.698204636131389   -5.99750569485819     0                   -4.95019880458365     0.201354897651998  
      4920   0.698084360989284   -5.9973251151056      0                   -4.9501986375332      0.202157765824789  
      4940   0.698178602526676   -5.99746641489522     0                   -4.95019857502537     0.201096999144352  
      4960   0.698332212508089   -5.99769744958327     0                   -4.95019919475536     0.200485902446087  
      4980   0.69815446137831    -5.99743161324212     0                   -4.95019998509261     0.201876040320346  
      5000   0.698116943456435   -5.99737582213277     0                   -4.95020047086264     0.201951583796809  
      5020   0.698148947537152   -5.99742352630032     0                   -4.95020016891203     0.201851239480704  
      5040   0.698196548378998   -5.99749533740701     0                   -4.95020057876031     0.201606874841813  
      5060   0.698193821531526   -5.99749141930328     0                   -4.95020075092754     0.201427265898918  
      5080   0.698238643132955   -5.99755955066272     0                   -4.95020164988895     0.201131487930175  
      5100   0.698316502671952   -5.99767550953626     0                   -4.95020081946111     0.200648244355546  
      5120   0.698332971993431   -5.9977011058493      0                   -4.95020171179345     0.200576814392224  
      5140   0.698251221790518   -5.99757804923841     0                   -4.95020128047944     0.201072535934714  
      5160   0.698349276944099   -5.99772734077041     0                   -4.95020348929004     0.200932371511838  
      5180   0.698458065524091   -5.99788901359106     0                   -4.95020197925066     0.199967052330842  
      5200   0.698176646231382   -5.99746706654467     0                   -4.95020216111758     0.20150503841458   
      5220   0.698218829417319   -5.99753072297113     0                   -4.95020254276899     0.200904217616943  
      5240   0.698176421073935   -5.99746715365704     0                   -4.9502025859661      0.201049440365188  
      5260   0.698187278814709   -5.99748386206071     0                   -4.9502030077596      0.20161324141074   
      5280   0.698061879997638   -5.99729435661348     0                   -4.9502016005265      0.202435497564136  
      5300   0.698314604850919   -5.99767404573326     0                   -4.95020220238949     0.200797951488342  
      5320   0.69815029564027    -5.99742961743351     0                   -4.95020423789068     0.201785828435381  
      5340   0.69832729765213    -5.99769632392538     0                   -4.95020544138096     0.200406886697398  
      5360   0.698114852494295   -5.99737600833329     0                   -4.95020379350617     0.201603577486417  
      5380   0.698167913045095   -5.99745642070685     0                   -4.95020461505839     0.20142498354503   
      5400   0.698219407068895   -5.99753479343525     0                   -4.9502057467558      0.201485258748687  
      5420   0.698327883561576   -5.99769849381449     0                   -4.95020673240595     0.201075556212941  
      5440   0.698433014878128   -5.99785604676444     0                   -4.9502065883907      0.200091938991346  
      5460   0.69833826640283    -5.99771356378138     0                   -4.95020622811191     0.200992843921063  
      5480   0.698386587657544   -5.99778605759986     0                   -4.95020624005275     0.20038975827168   
      5500   0.698199451925091   -5.99750504501826     0                   -4.95020593105269     0.201524573460002  
      5520   0.698283588997947   -5.99763337820163     0                   -4.95020805863448     0.201400515700389  
      5540   0.698442881381393   -5.99787355764753     0                   -4.95020929951979     0.200479371461591  
      5560   0.698120642871464   -5.99738708244677     0                   -4.95020618205443     0.202061089595839  
      5580   0.698146496590551   -5.99742866321501     0                   -4.9502089822464      0.201837778841453  
      5600   0.69823626458197    -5.99756369068503     0                   -4.95020935773752     0.201144736618831  
      5620   0.697913537946864   -5.99707678852716     0                   -4.95020654550276     0.2031702467947    
      5640   0.698267969808856   -5.99761090052812     0                   -4.95020900974317     0.201044379676336  
      5660   0.698228750319778   -5.99755213092703     0                   -4.95020906937212     0.201172642960052  
      5680   0.69817096485754    -5.99746679196849     0                   -4.95021040860164     0.201420930410806  
      5700   0.698275596865279   -5.99762343498005     0                   -4.95021010361117     0.200631840521328  
      5720   0.698366722097424   -5.99776052843818     0                   -4.95021050922943     0.199886840100029  
      5740   0.698265610310698   -5.99760910897344     0                   -4.95021075743552     0.200505448156332  
      5760   0.698326055068432   -5.997699900864       0                   -4.95021088219501     0.200241325214856  
      5780   0.698143929458772   -5.9974273137105      0                   -4.95021148343933     0.201389444897613  
      5800   0.698270093853616   -5.99761654649388     0                   -4.95021146964199     0.200579393771788  
      5820   0.698243662155215   -5.99757711868759     0                   -4.95021168938088     0.200871192152676  
      5840   0.698300933250127   -5.99766296084441     0                   -4.95021162490058     0.200517125160939  
